# g K weights
8.290780127243820630e+00 2.214297841715476167e+00 3.020371922478959017e-05
5.024246781088680613e+00 1.885476592659115713e+00 3.317983046266892271e-04
5.773706637457490132e+00 2.577391360998358749e+00 4.080000854531839273e-05
3.432461464211187696e+00 1.313762622791908363e+00 1.482678327081901029e-04
5.668510052906635011e+00 1.683669923443692262e+00 3.550269536830676152e-04
7.253105726153827426e+00 2.518982294551503021e+00 8.120276847763559767e-05
5.435767543115817446e+00 1.616948256958500085e+00 2.978326723430673871e-04
4.696146781243981216e+00 1.507244452896111309e+00 9.416153156250596198e-05
5.086280665463877249e+00 1.459780536283540764e+00 3.164328111869910820e-05
5.751830360802600239e+00 2.067265810232564949e+00 2.495724970766296288e-04
5.506940196326486792e+00 1.888542356157697277e+00 2.561033155645337433e-04
3.697797066277353384e+00 1.899788492947157126e+00 2.014068058165717972e-05
4.222587165475252924e+00 1.891354028945814392e+00 2.806087039093736681e-04
5.033346679051722283e+00 1.387653027586089216e+00 1.673456669116158956e-05
4.727602616112666745e+00 1.781316047653470847e+00 4.123265402594510228e-04
6.917338186877629802e+00 1.881105272677457307e+00 1.299485748971278244e-04
6.113587904892471947e+00 1.610820843102087396e+00 6.618802201172073105e-05
3.784468926238648390e+00 2.049139541633862471e+00 6.331857079056724255e-05
4.545096385189250299e+00 1.754376757832009748e+00 4.619795688195030856e-06
5.099109430211647087e+00 2.002526571390983001e+00 2.248774832624490826e-04
5.903577549821724446e+00 1.761358530974666214e+00 1.904944371421406647e-04
6.535544654745383042e+00 1.626813412897755828e+00 4.348983288211907713e-05
6.140172578192135688e+00 2.046229826650468375e+00 3.563055443190099613e-04
5.058510114624914067e+00 2.140736873416605235e+00 6.177058045296301135e-05
3.426433647016336792e+00 1.461211955722232059e+00 1.973887833520285089e-04
8.020546384420972785e+00 2.087308307741496449e+00 1.489334231173216855e-05
4.756857055134299905e+00 1.854961446307481721e+00 1.530472020882228245e-04
4.047110628783215702e+00 1.603585326554711754e+00 3.170230876123234193e-04
3.978970510997997589e+00 1.494813037066135220e+00 1.282263818140820348e-04
4.642025687459264915e+00 1.457633571266381489e+00 1.749914537697794476e-04
5.684312706838639428e+00 2.000828948222509229e+00 3.580276964981651518e-04
4.789085243891118893e+00 2.113659019914913451e+00 1.041927229436533548e-04
6.925882665072501609e+00 2.250702795220593355e+00 4.466430912577444025e-04
4.453965771831795983e+00 1.833142554576648431e+00 2.529027986833094288e-04
5.958965023712163855e+00 1.784818278785480050e+00 2.241404535046378468e-04
5.465541532361774202e+00 1.706088896720557413e+00 3.128533152668760628e-04
7.258503748423502877e+00 1.756476254304989437e+00 4.365461727510732976e-05
6.348916096937288422e+00 2.077358654174314090e+00 2.467437063027371142e-04
4.627013757195040711e+00 1.706593707051587971e+00 3.922979964784286365e-04
7.397251473469915517e+00 2.172948787949974925e+00 9.317909641618595852e-05
6.669568392710254479e+00 2.150802881382304133e+00 1.664473643400509275e-04
3.799158473919236112e+00 1.518854274988166386e+00 4.905554487801390764e-04
6.354833591565818729e+00 2.018141964301479518e+00 3.543610127124087938e-04
3.429239430400803368e+00 1.423337216841159547e+00 1.641709493724668935e-04
3.922369134317660766e+00 1.585903914802766490e+00 4.780170323204540938e-05
4.075127203289523159e+00 1.584982936191019931e+00 2.608725058109138159e-04
4.808299384454636005e+00 3.466286134824285270e+00 4.288242115961941721e-06
3.911875030178203261e+00 1.879952547813577901e+00 2.955111461460984616e-04
6.945081945359805609e+00 2.218340913894704336e+00 1.269932952768104304e-04
4.269249910212887578e+00 1.795001547155502530e+00 3.030787883612273475e-04
6.115038540956609481e+00 1.980798131096844550e+00 1.747254736385460319e-04
3.475322588543992897e+00 1.491719674947540764e+00 7.961033320173911373e-05
4.083138785552359096e+00 1.404053165062750352e+00 2.062667180228131697e-04
3.010295955824928704e+00 1.392910792034468992e+00 1.011569413642055589e-04
6.177717828174484893e+00 1.968774024242137211e+00 3.371788579603570454e-04
6.114463407757869895e+00 2.210526446784409238e+00 2.122136196076336156e-04
8.085113723727257451e+00 2.173649033084086746e+00 1.812883152990833811e-04
4.884678132299793418e+00 1.706178637722909341e+00 3.479042017116232158e-04
5.409139019563099282e+00 1.894414641976771563e+00 1.503009198438061801e-04
4.406648431008211020e+00 1.623206698016930405e+00 2.770181932912599201e-04
5.464289421788008028e+00 1.668400166429692355e+00 3.155426565440352655e-04
1.671890980471478771e+00 9.717457412312529019e-01 1.748113471665032855e-05
4.825520670430811343e+00 1.559758387710359351e+00 3.570976343332677295e-04
3.628169531990898644e+00 1.318539894475373897e+00 2.705530391110398019e-04
5.680656197709434529e+00 1.931054424971121675e+00 2.143376231288529512e-04
5.842342513952340610e+00 1.928114310479268623e+00 3.191113222391779016e-04
4.725111207149769399e+00 2.151108286624207278e+00 8.359519252324935186e-05
6.876110272113848509e+00 1.871362190570970752e+00 2.593481409801561967e-05
6.134804864330793528e+00 2.192371996129121481e+00 1.014839500753082248e-04
5.188001860407815968e+00 1.973207770881371115e+00 2.958035916863706620e-04
4.540752216215437898e+00 1.689175232613972177e+00 3.145120505515310331e-04
4.001496286772200150e+00 1.468378800839976517e+00 2.482133486949243380e-04
4.834604399741338376e+00 2.094515047236194416e+00 8.978631017357743924e-05
5.610450674175661234e+00 1.718743289574180100e+00 4.241702083219408333e-04
4.739271169915227233e+00 1.916185132246223999e+00 1.759825781314205747e-05
4.296251643732283299e+00 1.768846912504416391e+00 1.739921055376535510e-04
6.165314638887796406e+00 2.163899503662597201e+00 1.638927880973955933e-04
4.538071049900800347e+00 1.950508100656369148e+00 2.393189219334042946e-04
2.504633804706634326e+00 1.548696532987565266e+00 5.950992122639308404e-05
4.289996591065351694e+00 2.244090141130194560e+00 3.713143603277999896e-05
3.288612380140185643e+00 1.334074237800949359e+00 1.597288404730933431e-04
6.950861325280529357e+00 2.303554033342453788e+00 7.996316670846753964e-05
5.981866166512026517e+00 2.142805012377972051e+00 1.901810942906680070e-05
4.378472864154721478e+00 1.676399445355346352e+00 4.298490102880034650e-04
4.593496459440450153e+00 1.657407630627553585e+00 2.931729902847381814e-04
5.108836153985725659e+00 1.813604747644388171e+00 2.926299061118532263e-04
5.534899474144440390e+00 2.039353188304946496e+00 3.509725916326751020e-04
4.382771770491661556e+00 1.697091558385515064e+00 7.871335606246358807e-05
3.897809661088103006e+00 1.508910246163304825e+00 2.529131961198513795e-04
2.766412441229775254e+00 1.254619679094005624e+00 8.942065732771558185e-05
7.166854085914958539e+00 2.362221395019765691e+00 2.686526109445453630e-04
7.373234684160006935e+00 2.353934342367779653e+00 1.853465520241063820e-04
4.462390547025750998e+00 1.929412605320277807e+00 1.880401228268667555e-04
3.757016925941557339e+00 2.098372006142651180e+00 8.114437783298109988e-06
2.082546507147351900e+00 9.431944164454815205e-01 2.320413324219748614e-06
8.538571441800055339e+00 2.602621325923295981e+00 4.407593592024532189e-06
5.376972055873602940e+00 1.518920798749359369e+00 5.193089154075513378e-05
4.926112898595406797e+00 1.865595310538121998e+00 1.890840098797015839e-04
5.211290289723246261e+00 1.967165660532418148e+00 5.529567280826796593e-05
3.467193001512913320e+00 1.354311935697383174e+00 9.516854388593803070e-05
4.388665588717866939e+00 1.883679643357555333e+00 9.066263929677265858e-05
6.730570240270456139e+00 1.896043775763815331e+00 1.392682242703848785e-04
5.536773199862619954e+00 1.843237400049865249e+00 4.784074051810032532e-04
6.557184720737636141e+00 2.223392386298173928e+00 6.071742839958829333e-05
5.173965067180086308e+00 1.536149725444092784e+00 1.422137237589130466e-04
4.096782363734144283e+00 1.629967482369049980e+00 2.359932388032336863e-04
4.601196999324467463e+00 1.715347978328553236e+00 2.744451211966823074e-04
3.557388225292906547e+00 1.602098567865620993e+00 3.211314568856032427e-04
5.164145756966283862e+00 1.699827708545091909e+00 4.390998171892862697e-04
2.898733004344423048e+00 1.389333139196067490e+00 3.817844947182078491e-05
3.758799792509318394e+00 1.642096794514652514e+00 2.280484581701277961e-04
6.117918998406629782e+00 2.340839339577867051e+00 3.153264423997365371e-05
5.139956268530305294e+00 1.680351570419613694e+00 4.734818806220879349e-04
6.423988731713491163e+00 1.906671772906605167e+00 2.387830948229197398e-05
5.164588699782731496e+00 1.758672589813208953e+00 4.353191529117208668e-04
4.350251699551428430e+00 1.636629554365794270e+00 1.547857827417331675e-04
4.520157334144535355e+00 2.285416717485178939e+00 8.215181299991650013e-06
4.047464893219509641e+00 1.574198394308809590e+00 2.291872273501721624e-04
5.866154169829983722e+00 1.780404650312606751e+00 3.488626028859874656e-04
6.491620827028820706e+00 2.169181834334109382e+00 1.391889559731980053e-04
7.226105445141786099e+00 2.512820615356832654e+00 3.630517902498434996e-05
3.959432583529279182e+00 1.449911395825407956e+00 1.291981305804972805e-04
4.093904114488070789e+00 1.829981561327389983e+00 1.366177552665149750e-04
5.194157739773507920e+00 1.746283874530648372e+00 2.562601134742141995e-04
5.434468977513297716e+00 1.899112855982348025e+00 4.791027282012372469e-05
6.623267294614519685e+00 1.963744916970318499e+00 2.377749452347048022e-04
9.509600488571189558e+00 2.667673756748538239e+00 2.758102543415975508e-05
5.340704171940110712e+00 1.716195611012042876e+00 3.645267230552868675e-04
5.607590257316270588e+00 1.891841143454625174e+00 4.248303888759938623e-04
4.319739479311411223e+00 1.793549723896492143e+00 3.433143016138284222e-04
4.941178053003573822e+00 1.785231831174923567e+00 2.899814726992247884e-04
6.263471740017502398e+00 1.828624405936394748e+00 2.627979491371043586e-04
5.530541663296240529e+00 1.910865079550051027e+00 3.747335581198396018e-04
5.523568662893940662e+00 2.018116476641599100e+00 3.571761809059971699e-04
5.494966614130777138e+00 1.821462242496670880e+00 5.066122039172291655e-04
6.989754588271105185e+00 2.037804608089800684e+00 1.180645477470104412e-04
6.644708933670936624e+00 1.891037318693161051e+00 1.440301701498743214e-04
4.931929387082488070e+00 1.856246937441615730e+00 4.069331515754884905e-04
5.733581858020754929e+00 2.464812399722883463e+00 3.469112345137210097e-05
5.222783479876819790e+00 1.775445063302432125e+00 1.766697830314191225e-04
4.110657956306847716e+00 1.523406426772519584e+00 1.986628314608126112e-04
7.298616860127484784e+00 2.454717010652568199e+00 7.648844746202699898e-06
6.298227529035515637e+00 2.659271926960215637e+00 1.486931416308759836e-05
6.247613841321486561e+00 1.845109809631988229e+00 7.315798218598043297e-05
2.216172104825965494e+00 1.239886768533470907e+00 2.342498215133739305e-06
4.258176250825517428e+00 2.058823895142683380e+00 1.564397925611033869e-04
4.484283804323478506e+00 1.683074389853767894e+00 3.521887431210890475e-04
3.700029162882967793e+00 1.409213407009675567e+00 2.977098819648651322e-04
5.566850952129041019e+00 1.775966984719814512e+00 4.648067659570978322e-04
4.996714543743974168e+00 1.783780907584728848e+00 2.785435629099242594e-04
4.799475147606629299e+00 1.615871871826496831e+00 4.077480938555481569e-04
4.635100753369627569e+00 1.553314337543184820e+00 1.577347339994569493e-04
6.940955674718505719e+00 1.946862919726649155e+00 1.943246766503387924e-04
3.525270329903273936e+00 1.238580054838360756e+00 2.769697538150788906e-04
4.984821630983721441e+00 2.062473221135676660e+00 2.056667316824242764e-04
7.588124504886094357e+00 2.263100993676686823e+00 8.068262505790003218e-06
7.711638587851441073e+00 1.851270536586341109e+00 4.857423006769887990e-05
5.349885007972311257e+00 1.814464699833512329e+00 2.834845666179184633e-04
2.455898346440965163e+00 1.698496853992344846e+00 6.255326737596776176e-07
3.283845901102349973e+00 1.680998394028456522e+00 1.975354009384069985e-04
4.370503477260397673e+00 2.025961186297626337e+00 1.291753547412124443e-05
8.694543483338641465e+00 2.137377485467085059e+00 4.838382661831421087e-06
5.570743597885289944e+00 1.753423805089441290e+00 4.854549198778421019e-04
5.473070991706964428e+00 1.694188785966564303e+00 4.219154035998543581e-04
7.189217177845515394e+00 2.208988421635952548e+00 1.890813970864820915e-04
6.159657814149682942e+00 1.901769450731784827e+00 1.587425075920614740e-04
5.700342605768459414e+00 1.572857647998368025e+00 1.524994605183648748e-04
4.884362013836272887e+00 2.012441041741972469e+00 7.725797181413340689e-05
3.858024760861456848e+00 1.196540620253333298e+00 8.078655739083803641e-06
4.261665538120688268e+00 1.351941129287758558e+00 1.401013248959344349e-04
4.009150819142630162e+00 1.641424035784150526e+00 4.083827828941981948e-04
4.045434408951599892e+00 1.742020941141211532e+00 2.392118997287695666e-04
2.612751524030404671e+00 1.487436376208670197e+00 1.314964512746101480e-05
5.098293178665516123e+00 1.590193607999758507e+00 2.803071554293678743e-04
3.363725021510781676e+00 1.434538221253431001e+00 9.465161150126059680e-05
4.054929018860575773e+00 1.681121546617786899e+00 2.418144373441297418e-04
4.675972801469194806e+00 1.799330073410625674e+00 2.405708029629125054e-04
5.890598849738136522e+00 2.122051062772055019e+00 2.323238448704729173e-04
5.026780484026923013e+00 1.727561264378996819e+00 3.713122950297305163e-04
6.470307287430546950e+00 1.733341303860510774e+00 1.048993525500009519e-04
2.968006209850283739e+00 1.194583123721135065e+00 1.265960079701251894e-04
4.618126594802866691e+00 1.868882797576338239e+00 1.907733105452415244e-04
5.813498930834013478e+00 1.780743931607776442e+00 4.009605227670662991e-04
3.102723107477879161e+00 1.277768268089248593e+00 4.069203154283785803e-04
4.664234400505527844e+00 2.209769890899460965e+00 2.863137854218477394e-04
4.513583341819926709e+00 2.014105153459863295e+00 2.197120379105530874e-04
6.501454900908703038e+00 1.811021804675326363e+00 3.343338687582480379e-04
4.352100317685597020e+00 1.280931517418618659e+00 8.918087634780649320e-05
5.007408582175059131e+00 1.522899721926215255e+00 1.728180344092797717e-04
7.470509122105029931e+00 3.127455933416706024e+00 1.553408559689350351e-07
6.039692367880274304e+00 2.034224842257611243e+00 4.108228259320530879e-04
5.206323773989999459e+00 2.020151941418105057e+00 1.953162557213801182e-04
8.387059813665517893e+00 2.745221376067429997e+00 4.843321076198972439e-05
2.061254115922352970e+00 1.127072825360005082e+00 1.243231167799630009e-04
5.225016100064203250e+00 1.848543414695763776e+00 3.644531570460775739e-04
7.341890420602998901e+00 2.330550357191295330e+00 1.504454933173890820e-04
5.695293405218042615e+00 2.044583417110767076e+00 1.528556660043294305e-04
6.548274247221422151e+00 1.654573881778121702e+00 3.394674784425294445e-05
5.851591079623967850e+00 2.050451023103430526e+00 2.113120212051432581e-04
2.818989464481677309e+00 1.080313212633386755e+00 4.878479140755262282e-05
5.836511590916988013e+00 1.802659082900416765e+00 1.082903690836427665e-04
5.182379265901686516e+00 2.052029570277704273e+00 1.078836775983449842e-04
3.455093404962603199e+00 1.740987957760153915e+00 2.369859560447782243e-04
4.969970490469067137e+00 1.940765823946457136e+00 1.204905476453708855e-04
6.492970546949318411e+00 1.696766135861822455e+00 1.559907534193279318e-04
4.745159277033295098e+00 1.680303279961625984e+00 3.319110501482196027e-05
4.954645042816033573e+00 1.573773700161631206e+00 3.383972286303831727e-04
5.856366139840543106e+00 1.645059144332697620e+00 2.343355935551208642e-04
7.865434060781090864e+00 2.468079123500349858e+00 4.121437088749070442e-05
3.872142042906327131e+00 1.428798313763775196e+00 1.316998607445038982e-04
3.936629654221921015e+00 1.341776269624144202e+00 5.743165248776434592e-05
4.591777369808630382e+00 1.996307338967744371e+00 1.876287902891203725e-04
